#of artifacts,artifact trend,perf. as reviewer,avg. quality of reviewer ,author's cummulated quality,duration(days),complexity,consistency in load,consistency in quality,total defects count
1,1,0,701,0,2,0,0.076923077,13,2
1,0,7,884,0.008642603,5,0,0.076923077,0.382352941,0
2,1,174.5,1047,0.000763553,16,0,0.153846154,4.333333333,25
1,0,28.5,1217,0.008640407,7,0,0.076923077,0.382352941,1
1,0,0,884,0.0086448,7,0,0.076923077,0.382352941,0
1,-1,0,1047,0.002290076,39,0,0.076923077,1.444444444,11
2,1,0,1217,0.008892276,17.5,0,0.153846154,0.371428571,19
2,0,52.5,1047,0.013335027,62,0,0.153846154,0.247619048,16
1,1,0,1064,0,24,2.5,1,1,10
1,1,0,584,0,17,2.5,0.083333333,12,0
1,-2,0,584,0,1,2.5,0.083333333,12,0
3,1,0,584,0,16.66666667,7.5,0.25,12,1
1,0,0,584,0,19,2.5,0.083333333,12,0
1,0,0,615,0,60,2.5,0.083333333,12,10
1,-1,0,584,0,6,2.5,0.083333333,12,0
2,1,0,931.5,0,3.5,5,0.166666667,12,0
2,1,0,584,0,7,5,0.166666667,12,0
7,4,0,1267,0.009459992,1.571428571,7,0.064220183,4.541666667,0
19,18,4.5,1176.947368,0.009083728,6.789473684,47.5,0.174311927,4.739130435,0
3,1,0,1284,0.009467456,0.333333333,3,0.027522936,4.541666667,0
1,-5,0,1768,0.009087317,0,1.5,0.009174312,4.739130435,0
6,3,56.5,743.8333333,0.009090909,7.5,7.5,0.055045872,4.739130435,0
2,2,0,469,0,3.5,2,0.018348624,109,1
3,-9,1,1054.666667,0.009094504,24.33333333,5,0.027522936,4.739130435,0
18,15,0,1166.555556,0.00297383,3,18,0.165137615,14.53333333,31
12,6,17,1393.5,0.009098101,3.75,13.5,0.110091743,4.739130435,2
6,2,11.5,1000.333333,0.009101702,8.833333333,11.5,0.055045872,4.739130435,1
3,1,0,1287,0.000396668,7,3,0.027522936,109,5
7,-11,0,1636.428571,0.003369005,12.14285714,7,0.064220183,12.82352941,21
4,0,0,1306.5,0.009105305,7.25,4,0.036697248,4.739130435,0
4,0,6.5,1492.75,0.006138614,19.25,4,0.036697248,7.032258065,23
2,0,3,1284,0.009471192,2.5,2,0.018348624,4.541666667,0
2,-17,0,1915,0.009080142,2.5,5,0.018348624,4.739130435,3
3,-4,0,1901,0.009456265,1,3,0.027522936,4.541666667,0
4,-3,61,1901,0.005348653,2.5,4,0.036697248,8.074074074,7
3,0,2.5,1284,0.009463722,3.333333333,3,0.027522936,4.541666667,0
3,2,0,822,0.00088518,1.333333333,3,0.125,2.285714286,2
1,-2,0,822,0.000758789,0,1,0.041666667,2.666666667,1
1,1,0,348,0,2,1,0.041666667,24,0
3,-1,0,822,0.000548061,1,3,0.125,3.692307692,10
4,1,0,703.5,0.000421621,1,4,0.166666667,4.8,6
1,-1,0,822,0,0,1,0.041666667,24,2
4,3,5.5,703.5,0.000168677,1,4,0.166666667,12,2
2,-1,0,491,0.000969401,0.5,2,0.083333333,2.086956522,0
3,-1,0,822,0.000295159,1.333333333,3,0.125,6.857142857,2
2,1,21.5,491,0,1,2,0.083333333,24,3
4,1,3,774.75,0.00084832,11.5,8.5,0.102564103,15.6,6
2,-4,6,946,0.001694341,13,3.5,0.051282051,7.8,0
3,3,0,1006,0,1.666666667,7.5,0.076923077,39,6
8,4,3,876.375,0.001187246,12.125,14,0.205128205,11.14285714,6
16,8,0,1006,0.001186843,5.5625,25,0.41025641,11.14285714,8
6,-10,1.5,1014.333333,0.001186441,1.5,15,0.153846154,11.14285714,6
6,6,1,1163.5,0,6,15,0.666666667,9,4
1,-1,0,1669,0.000878735,16,2.5,0.111111111,3,2
2,-4,0,1210,0.000439496,1,5,0.222222222,6,1
1,1,2.5,1703,0,10,1.5,1,1,2
1,0,0,809,0,10,0,0.5,2,23
1,1,0,105,0,0,0,0.5,2,0
9,9,0,1706,0,59.66666667,22.5,0.818181818,11,16
2,-7,0,1398,0,5,5,0.181818182,11,0
1,1,0,1941,0,27,0,1,1,107
2,2,0,1124,0,107,3,0.5,4,37
2,0,9,1124,0.002462263,2,3,0.5,0.173913043,0
1,0,0,1228,0,2,2.5,0.5,2,0
1,1,0,1228,0,1,2.5,0.5,2,0
6,-8,15,1875.5,0.055904164,13,15,0.107142857,0.571428571,129
2,1,3,1667,0.041452258,1.5,5,0.035714286,0.772413793,2
1,-4,0,1667,0.041475973,1,2.5,0.017857143,0.772413793,0
5,2,107,1667,0.027761878,6.6,12.5,0.089285714,1.154639175,68
3,2,0,1667,0.027777778,14.66666667,6,0.053571429,1.154639175,0
8,8,139.5,1667,0,60.625,20,0.142857143,56,84
1,0,4.5,1667,0.0252149,7,2.5,0.017857143,1.272727273,3
1,-1,10.5,1667,0.019208716,32,2.5,0.017857143,1.671641791,7
2,1,18,1667,0.008892714,33,5,0.035714286,3.612903226,12
3,-1,31,1667,0.003446295,9.666666667,7.5,0.053571429,9.333333333,18
14,13,0,1934,0.051655251,19.21428571,35,0.25,0.61878453,147
4,-4,62,1667,0.002586207,14,10,0.071428571,12.44444444,36
4,2,0,1667,0.041428571,0.25,10,0.071428571,0.772413793,0
1,-2,0,1667,0.008897819,0,2.5,0.017857143,3.612903226,0
1,-3,0,1934,0.041404911,18,2.5,0.017857143,0.772413793,10
5,4,0,1183,0.003892313,0.6,5,0.113636364,1.833333333,0
1,0,6.5,1348,0.003406326,50,1,0.022727273,2.095238095,2
1,-1,0,1348,0.001703439,17,1,0.022727273,4.19047619,7
2,0,0,1408.5,0.000973552,34.5,2,0.045454545,7.333333333,19
2,-2,4,1469,0.000730282,3,2,0.045454545,9.777777778,2
4,2,7.5,1438.75,0.000486934,16,4,0.090909091,14.66666667,15
2,-2,12.5,1469,0.000243506,29,2,0.045454545,29.33333333,1
3,2,12,1297.333333,0,0.333333333,3,0.068181818,44,2
10,7,58,1323.9,0,5.7,11.5,0.227272727,44,15
4,3,5,1350.5,0,2.75,4,0.090909091,44,2
3,2,4,1323.333333,0.004781199,0.666666667,3,0.068181818,1.491525424,0
1,-4,0,1348,0.003891682,7,1,0.022727273,1.833333333,0
1,1,19,1469,0,1,1,0.022727273,44,0
3,2,1.5,1348,0.003891051,7.666666667,3,0.068181818,1.833333333,2
1,-9,0,1469,0,1,1,0.022727273,44,0
1,-2,4,1311,0.00389042,7,1,0.022727273,1.833333333,3
8,7,0,1508.5,0.000768836,2.875,11.5,0.090909091,9.777777778,7
10,10,31.5,724.4,0,4.4,18,0.113636364,88,1
1,-24,0,820,0.000768902,0,1,0.011363636,9.777777778,0
15,7,30,912.1333333,0.000128194,16.06666667,22.5,0.170454545,58.66666667,19
25,22,27,1111.8,0.000469925,10.36,44.5,0.284090909,16,21
3,-10,0,724,0.000469965,5.666666667,6,0.034090909,16,0
8,6,0,813.5,0.000128205,1.625,12,0.090909091,58.66666667,4
3,-5,21,1567,0.000768771,5.666666667,5,0.034090909,9.777777778,12
2,-8,1.5,589,0,1.5,3,0.022727273,88,1
13,-2,4.5,978.3076923,0.000128183,4.846153846,16,0.147727273,58.66666667,9
2,-1,141,1652,0.028961793,2,5,0.25,0.02259887,16
3,2,0,1740.333333,0.026877761,10,5,0.375,0.02435312,41
1,0,93,1833,0.024875215,1,2.5,0.125,0.026315789,13
1,1,0,1855,0,11,0,0.125,8,197
1,0,619.5,1612,0.024427169,4,0,0.125,0.02680067,3
1,0,0,1942,0.077929804,3,1.5,0.020833333,0.091603053,0
1,-3,15,1942,0.066860033,9,1.5,0.020833333,0.106785317,49
2,1,0,1942,0.061690728,26.5,3,0.041666667,0.115802171,16
1,-1,0,1942,0.053364096,13,1.5,0.020833333,0.133891213,36
1,1,0,1942,0,30,1.5,0.020833333,48,70
2,-11,82.5,1923.5,0.050915587,4,3,0.041666667,0.140350877,20
13,12,520.5,1933.461538,0.045786182,123.3076923,19.5,0.270833333,0.156097561,227
1,0,315.5,1942,0.039761727,12,1.5,0.020833333,0.179775281,27
7,6,13,1942,0.018921335,12.85714286,10.5,0.145833333,0.377952756,104
1,-11,0,1942,0.065317661,9,1.5,0.020833333,0.109339408,1
1,0,273.5,1567,0.027703307,10,1.5,0.020833333,0.258064516,54
4,3,18,1923.5,0.065531092,4.25,6,0.083333333,0.108967083,19
12,10,47,1920.416667,0.0640625,11.25,18,0.25,0.111498258,87
1,-6,146,1942,0.022419187,4,1.5,0.020833333,0.318936877,21
1,1,0,1884,0,624,1.5,0.1,10,24
4,3,59.5,1482,0.01257485,34.75,10,0.4,0.317460317,35
2,-2,37.5,1329,0.016959298,13,5,0.2,0.235294118,19
2,1,67.5,1884,0.011985617,271.5,3,0.2,0.333333333,46
1,-1,83.5,1482,0.011980831,7,2.5,0.1,0.333333333,1
1,1,0,1487,0,0,1.5,1,1,3
4,2,24,1091,0.003088708,67.75,0,0.266666667,0.4,3
2,1,0,1091,0.002100494,9,0,0.133333333,0.588235294,8
1,1,0,635,0,6,0,0.066666667,15,17
1,-2,0,1091,0.003211727,56,0,0.066666667,0.384615385,16
4,3,66,749,0.005187747,19.25,0,0.266666667,0.238095238,7
3,-1,101,749,0.003088453,43,0,0.2,0.4,6
1,0,0,942,0.000143637,140,2.5,0.142857143,3.5,0
5,5,0,649.2,0,5,12.5,0.714285714,7,3
1,-4,2.5,942,0.000143647,1,2.5,0.142857143,3.5,0
6,5,1,913.5,0.0060476,3.666666667,9,0.085714286,2.258064516,1
1,-2,4,1023,0.001756783,2,1.5,0.014285714,7.777777778,4
3,-6,44.5,1290,0.000292854,18.66666667,4.5,0.042857143,46.66666667,16
9,-8,0,1436,0,3.333333333,13.5,0.128571429,70,24
8,8,3,1312.5,0,0,12,0.114285714,70,0
19,11,26.5,1310.526316,0,7.157894737,28.5,0.271428571,70,23
1,-3,0,1142,0.004487805,27,1.5,0.014285714,3.043478261,4
17,-2,14,1395.176471,0,4.823529412,25.5,0.242857143,70,4
2,-4,12,1596,0.006046421,50,3,0.028571429,2.258064516,67
4,3,67.5,1389,0.00273224,12,6,0.057142857,5,49
5,3,38,1477.2,0.006308059,9.4,0,0.208333333,0.23880597,10
2,-1,0,1005,0.005116454,5.5,0,0.083333333,0.294478528,2
1,0,60.5,1936,0.003799058,3,0,0.041666667,0.396694215,7
3,3,0,1137,0,3,0,0.125,24,37
1,0,0,1936,0.003422507,9,0,0.041666667,0.440366972,3
2,1,2.5,1384,0.004708985,4.5,0,0.083333333,0.32,2
2,1,10.5,1246,0.005272739,6.5,0,0.083333333,0.285714286,8
3,1,0,1625.666667,0.004959819,7,0,0.125,0.303797468,9
1,0,0,1254,0.00470928,5,0,0.041666667,0.32,0
2,-3,1.5,1479,0.006966673,5,0,0.083333333,0.216216216,1
1,-2,0,1005,0.00335992,4,0,0.041666667,0.448598131,1
1,-1,0,1005,0.00527307,3,0,0.041666667,0.285714286,0
3,-4,1.5,922.6666667,0,1.666666667,4.5,0.176470588,17,0
7,3,7,478.8571429,0,1.714285714,10.5,0.411764706,17,1
1,-2,0,29,0,0,1.5,0.058823529,17,0
2,2,0,1826,0,0,3,0.117647059,17,0
4,2,0,412,0,2.5,3,0.235294118,17,0
12,12,0,1727.5,0,14.75,18,0.157894737,76,69
21,15,0,1678.285714,0.006677919,53.80952381,31.5,0.276315789,0.835164835,162
11,-1,0,1835.545455,0.003487006,8.818181818,16.5,0.144736842,1.6,21
6,2,0,1647.666667,0.005394495,75.5,9,0.078947368,1.034013605,58
4,0,0,1545,0.004550793,49,6,0.052631579,1.225806452,25
6,0,0,1820.5,0.006274769,78.83333333,9,0.078947368,0.888888889,46
12,0,0,1645.583333,0.001725277,19.75,18,0.157894737,3.234042553,56
4,-7,0,1788.5,0.003706966,17.25,6,0.052631579,1.504950495,40
3,1,12,1152,0.016143064,1,3,0.065217391,0.275449102,0
2,0,0,1778,0.012912274,1,2,0.043478261,0.344569288,2
2,0,34,1317,0.012671697,6,2,0.043478261,0.351145038,2
3,3,0,1767,0,2.666666667,3,0.065217391,46,13
2,1,7.5,1638.5,0.012382703,4.5,3.5,0.043478261,0.359375,2
3,2,14.5,1466,0.007841239,9.333333333,3,0.065217391,0.567901235,28
1,0,0,1474,0.011948529,2,1,0.02173913,0.372469636,3
1,-2,0,1521,0.011949686,4,1,0.02173913,0.372469636,0
4,1,64.5,1420.25,0.011131546,7.75,4,0.086956522,0.4,11
2,0,18.5,1617,0.015806265,9.5,2,0.043478261,0.281345566,2
3,0,0,1339.333333,0.011806832,2.333333333,3,0.065217391,0.37704918,3
5,4,36.5,1522.2,0.013199884,12.6,8,0.108695652,0.336996337,29
1,-1,25.5,1757,0.013056093,17,1,0.02173913,0.340740741,1
3,0,48.5,824,0.01180569,4.666666667,3,0.065217391,0.37704918,3
2,-1,11,1757,0.016141504,2.5,2,0.043478261,0.275449102,4
1,-2,3.5,1916,0.000338852,9,1,0.02173913,13.14285714,35
3,-2,0,1462,0.013778766,8,3,0.065217391,0.322807018,1
3,-1,2.5,1137.333333,0.011807975,7.666666667,4.5,0.065217391,0.37704918,3
2,-1,22.5,1617,0.013874118,14.5,2,0.043478261,0.320557491,14
6,6,0,841.5,0,4.833333333,0,0.5,12,2
1,0,0,462,0.00034166,10,0,0.083333333,2.666666667,5
1,-3,0,776,0.00022779,11,0,0.083333333,4,1
4,-2,0,776,0,5.5,0,0.333333333,12,12
1,-4,0,1228,0,4,2.5,0.166666667,6,0
5,5,0,1228,0,1.4,12.5,0.833333333,6,0
4,4,69.5,1788,0,1.5,10,0.054054054,74,22
2,0,1,1565,0.039527302,4.5,5,0.027027027,0.762886598,1
4,-5,19.5,1767.25,0.006745707,2.5,10,0.054054054,4.484848485,8
2,-6,5,1548.5,0.037097432,0.5,3.5,0.027027027,0.813186813,6
8,-5,28,1849.875,0.033442088,4.25,20,0.108108108,0.902439024,21
9,1,79.5,1807.222222,0.00204499,2.222222222,22.5,0.121621622,14.8,31
7,3,11,1733.428571,0.010625255,6,17.5,0.094594595,2.846153846,25
7,-1,27,1792.285714,0.022653061,4.714285714,17.5,0.094594595,1.333333333,46
8,6,65,1689.25,0.016333197,8.75,20,0.108108108,1.85,28
13,6,26.5,1744.307692,0.029783762,7.307692308,32.5,0.175675676,1.01369863,22
8,4,25,1653.875,0.001022913,5.625,18.5,0.108108108,29.6,31
2,-5,36.5,1839.5,0.014297386,5.5,5,0.027027027,2.114285714,3
4,4,0,1157.75,0,12.5,6,0.210526316,19,24
5,4,0,1097.6,0.001259367,3.8,6,0.263157895,0.95,9
3,-2,0,723,0.001574109,13,4.5,0.157894737,0.76,7
5,4,0,27,0.002612692,13.2,7.5,0.263157895,0.457831325,0
1,-2,5,27,0.002612857,4,1.5,0.052631579,0.457831325,0
1,-3,0,1215,0.001259446,5,1.5,0.052631579,0.95,0
2,2,0,819,0,1,3,1,2,9
1,0,0,698,0.000139069,6,2.5,0.0625,10.66666667,2
1,1,0,1525,0,8,2.5,0.0625,16,0
1,0,0,1377,0,21,2.5,0.0625,16,0
1,-1,1,356,0,41,2.5,0.0625,16,1
1,-2,0,698,0.000139082,18,2.5,0.0625,10.66666667,0
3,2,3,513,0.000139121,2.333333333,5,0.1875,10.66666667,0
2,1,0,530,0.000509873,14.5,5,0.125,2.909090909,1
1,-2,0,356,0.000139108,1,2.5,0.0625,10.66666667,0
2,1,0,1377,0,13.5,5,0.125,16,0
3,2,0,408,0.000139095,7.333333333,4.5,0.1875,10.66666667,2
7,2,9,1154.285714,0.003804488,5.285714286,10.5,0.145833333,1.627118644,8
5,0,0,1412.2,0.002321682,0.6,7.5,0.104166667,2.666666667,15
1,1,0,1105,0,9,1.5,0.020833333,48,1
5,-7,0,885.8,0.002321981,0.4,9.5,0.104166667,2.666666667,0
12,9,38.5,1217.25,0.000387047,7.666666667,23,0.25,16,36
3,-1,2.5,1304.666667,0.000193548,1,4.5,0.0625,32,1
4,-3,63,1319.5,0.000193598,20,6,0.083333333,32,31
4,0,0,816.75,0.000193573,2,5.5,0.083333333,32,0
7,6,22,1301.714286,0.000193623,5.714285714,10.5,0.145833333,32,15
2,0,0,1025,0.166666667,1,3,0.020408163,7,0
2,-4,0,1295,0.176136364,23.5,2,0.020408163,6.322580645,3
2,-6,3,1010,0.168674699,1.5,3.5,0.020408163,7,2
2,2,0,778,0,4,4,0.020408163,98,0
8,3,0,1026.75,0.170731707,3.375,10.5,0.081632653,7,3
8,6,2.5,735.125,0,11.5,14,0.081632653,98,1
5,-7,3,1006.6,0.172839506,2.6,6,0.051020408,7,4
12,7,0,978.9166667,0.175,7,20,0.12244898,7,5
5,1,0,1028.8,0.17721519,5.8,7.5,0.051020408,7,0
2,1,0,228,0,7,2,0.020408163,98,0
4,-7,0,973,0.162790698,44.25,6,0.040816327,7,4
13,5,1.5,722.6923077,0.071428571,19.61538462,19.5,0.132653061,17.81818182,2
8,5,0,842.125,0,22.375,15,0.081632653,98,4
11,9,0,982.4545455,0.164705882,9.181818182,18.5,0.112244898,7,3
4,-9,8.5,952,0.070512821,1.75,4.5,0.040816327,17.81818182,6
1,-1,0,1080,0,3,2.5,0.010204082,98,0
6,2,0,841.3333333,0.16091954,12.5,10.5,0.06122449,7,7
3,-5,0,661,0,14.33333333,6.5,0.030612245,98,0
2,2,0,163.5,0,38,0,1,2,0
1,1,0,1270,0,11,0,1,1,1
5,5,3.5,1533.8,0,6,5,0.142857143,35,13
5,3,28.5,1794,0.02189781,1,5,0.142857143,0.466666667,17
2,-3,58,1488.5,0.02161215,4.5,3.5,0.057142857,0.472972973,1
5,3,47.5,1603.4,0.021180251,3,5,0.142857143,0.482758621,28
2,-1,0,1519,0.01943308,0.5,2,0.057142857,0.526315789,8
2,-1,25,1629,0.001170618,5,2,0.057142857,8.75,3
2,-3,0,1757,0.022767075,15,2,0.057142857,0.448717949,17
3,2,0,1534,0.017836257,3.333333333,3,0.085714286,0.573770492,9
1,-1,10,1794,0.001901141,19,1,0.028571429,5.384615385,35
3,0,22,1455,0.019000292,3.666666667,3,0.085714286,0.538461538,2
3,-2,45,1103.666667,0,12,3,0.085714286,35,7
2,0,33.5,1115.5,0.001462844,2,2,0.057142857,7,22
8,4,2.5,1395.125,0.005266735,4.375,11,0.210526316,2.451612903,24
4,-8,2,1111.25,0.005268525,3.25,6,0.105263158,2.451612903,5
12,10,0,1384,0.004930296,2.583333333,15.5,0.315789474,2.620689655,32
2,-4,8.5,470,0.004931973,25.5,3,0.052631579,2.620689655,6
6,3,18,1243.333333,0.004933651,17.5,9,0.157894737,2.620689655,17
3,3,0,1822.666667,0,14,4.5,0.078947368,38,70
1,-7,0,865,0.005264946,2,1.5,0.026315789,2.451612903,7
2,1,0,865,0.008828523,2,3,0.052631579,1.461538462,7
2,2,0,1517,0,13.5,0,1,2,0
1,0,0,42,0,38,0,0.0625,16,0
2,0,0,773,0,22,3,0.125,16,0
1,-1,0,1493,0,17,1.5,0.0625,16,0
2,0,0,1493,0,10,3,0.125,16,0
2,0,0,773,0,8,3,0.125,16,0
2,1,0,1493,0,24.5,3,0.125,16,0
1,0,0,42,0,16,0,0.0625,16,0
1,-1,0,1493,0,6,1.5,0.0625,16,0
2,0,0,1493,0,21,3,0.125,16,0
2,2,0,768.5,0,20.5,3,0.125,16,0
5,-18,0,699.6,0,5.4,8.5,0.135135135,37,1
23,19,1.5,734.9130435,0,6.217391304,57.5,0.621621622,37,2
4,-1,0,1378.25,0,7,8.5,0.108108108,37,2
5,5,0,1735.6,0,13.4,5.5,0.135135135,37,3
5,2,0,924.8,0,8.4,7.5,0.555555556,9,8
1,-4,0,1486,0,16,1.5,0.111111111,9,26
3,3,0,967,0,11.66666667,4.5,0.333333333,9,7
1,0,25,885,0.001359311,2,0,0.25,0.266666667,3
1,1,20,385,0,8,0,0.25,4,3
1,0,37.5,180,0.000679779,16,0,0.25,0.533333333,0
1,0,40,1540,0.000679717,15,0,0.25,0.533333333,3
6,5,18,1831,0.002363558,5.833333333,0,0.214285714,0.848484848,0
4,1,0,1433,0,27.25,0,0.142857143,28,14
2,-2,0,1091,0.000680516,25,0,0.071428571,2.947368421,4
3,3,0,1433,0,20.33333333,0,0.107142857,28,4
4,0,0,1091,0.000680613,64.25,0,0.142857143,2.947368421,15
1,-1,10.5,1433,0.000895351,32,0,0.035714286,2.24,9
4,0,9,1433,0.000465716,31.75,0,0.142857143,4.307692308,26
4,0,0,1091,0.000680565,33.5,0,0.142857143,2.947368421,12
1,1,0,967,0,4,1.5,1,1,2
1,-2,0,1814,0.018867925,7,1.5,0.03030303,0.6,0
4,4,0,1769,0,15.5,7,0.121212121,33,17
1,-1,0,1145,0.014251374,6,1.5,0.03030303,0.795180723,7
2,1,0,1902.5,0.012538647,8,0,0.060606061,0.904109589,8
1,-7,0,1491,0.004127967,4,1.5,0.03030303,2.75,0
4,0,0,1694.75,0.006187693,17.25,3,0.121212121,1.833333333,30
1,0,0,1405,0.018194301,0,1.5,0.03030303,0.622641509,2
1,-3,0,1849,0.011168385,3,1.5,0.03030303,1.015384615,2
3,2,5,1814,0.018861454,2.333333333,4.5,0.090909091,0.6,0
8,4,0,1603.75,0.003269098,3,11,0.242424242,3.473684211,18
3,2,0,801.3333333,0.018874399,19.66666667,5.5,0.090909091,0.6,0
4,3,0,1592.5,0.004126547,16.5,1.5,0.121212121,2.75,11
18,18,0,1259.555556,0,5.666666667,36,0.857142857,21,12
3,-15,0,1449,0,1,6,0.142857143,21,0
1,1,0,873,0,3,0,0.083333333,12,2
5,0,0,1243.4,0.000303746,4.6,0,0.416666667,2.666666667,2
1,-4,0,873,0.000573704,4,0,0.083333333,1.411764706,0
5,4,0,1058.2,0.000202511,7.4,0,0.416666667,4,7
1,0,26,1878,0.001434426,9,0,0.2,0.476190476,35
1,1,49,1878,0,8,2.5,0.2,5,7
3,2,0,1264,0.009834722,20,0,0.6,0.069444444,8
1,1,14.5,1153,0,15,1.5,0.166666667,6,2
1,-1,0,741,0.00105871,5,1.5,0.166666667,1.090909091,4
2,1,0,741,0.002983064,3,3,0.333333333,0.387096774,0
2,1,0,696,0.000770119,2,3,0.333333333,1.5,3
1,1,6,1656,0,20,1.5,0.058823529,17,22
6,3,109,1683.5,0.019426631,14,9,0.352941176,0.165048544,77
7,1,45.5,1666,0.020837262,35.14285714,10.5,0.411764706,0.153846154,167
3,2,0,1707,0.006225241,23.33333333,4.5,0.176470588,0.515151515,173
1,1,0,46,0,669,2.5,1,1,0
1,1,0,64,0,1,1,1,1,0
3,-5,0,1403,0.031637717,3,4.5,0.103448276,1.137254902,3
8,3,0,1589.75,0.027950311,5.125,11,0.275862069,1.288888889,18
5,0,6,1663.2,0.021144279,21.2,7.5,0.172413793,1.705882353,10
5,-3,16,1615,0.014321295,28.4,7.5,0.172413793,2.52173913,19
8,8,0,1495.25,0,10.375,12,0.275862069,29,26
9,7,77,1557.333333,0.002481143,2.888888889,22.5,0.391304348,1.84,17
2,1,1,1821,0.002481636,5.5,5,0.086956522,1.84,0
3,3,0,1124.666667,0,48,7.5,0.130434783,23,1
1,0,0,1782,0.002482129,10,2.5,0.043478261,1.84,0
1,-1,0,1782,0.001489573,11,2.5,0.043478261,3.066666667,2
2,-1,0,1163,0,86.5,5,0.086956522,23,2
1,0,0,684,0.000894099,1,2.5,0.043478261,5.111111111,1
1,-8,4.5,1603,0.002480651,35,2.5,0.043478261,1.84,2
2,1,0,1834,0.001191895,276.5,5,0.086956522,3.833333333,2
1,-1,3,684,0.000298092,10,2.5,0.043478261,15.33333333,2
13,-2,0,1021.923077,8.50E-05,3.923076923,25,0.40625,32,2
15,11,0,874.6,0,4.466666667,29,0.46875,32,6
4,4,0,646,0,7.75,5.5,0.125,32,1
1,0,175.5,1883,0.057185573,8,1.5,0.142857143,0.022875817,8
1,1,10.5,1935,0,6,2.5,0.142857143,7,0
1,0,904,1883,0.028053114,11,2.5,0.142857143,0.046666667,1
1,0,1031.5,1883,0.028234854,2,2.5,0.142857143,0.046357616,1
1,0,1990,1933,0,145,2.5,0.142857143,7,62
1,0,0,1854,0.028510002,9,1.5,0.142857143,0.045901639,54
1,0,0,1935,0.050373832,10,1.5,0.142857143,0.025974026,19
2,2,0,1277,0,4,3,1,2,37
2,2,0,1510,0,14.5,3,0.5,4,4
2,0,1.5,1405,0.000322331,11.5,5,0.5,1.6,28
2,1,0,1679,0.001042989,16.5,0,0.105263158,1.652173913,18
3,0,4,1132,0.00294651,3,4.5,0.157894737,0.584615385,2
2,0,2.5,738.5,0,2,0,0.105263158,19,5
1,0,3,1022,0.000952381,0,0,0.052631579,1.80952381,1
1,0,0,1679,0.002448313,7,0,0.052631579,0.703703704,4
1,-1,0,1363,0.002221819,13,0,0.052631579,0.775510204,2
1,-1,1.5,458,0.000952467,0,0,0.052631579,1.80952381,0
2,2,18.5,83.5,0,0,0,0.105263158,19,0
3,2,0,1558,0.002856107,5.666666667,4.5,0.157894737,0.603174603,1
3,0,1.5,758.6666667,0.002946242,3,4.5,0.157894737,0.584615385,0
5,3,0,837,0.007953922,1.6,7.5,0.092592593,3.724137931,0
2,-7,0,834,0.007975798,7,3,0.037037037,3.724137931,0
8,8,11,1193.125,0,3.625,20,0.148148148,54,1
9,6,0,877,0.007980187,0.333333333,19,0.166666667,3.724137931,0
3,-5,0,1581.666667,0.004680617,7,5.5,0.055555556,6.352941176,8
4,2,0,454.75,0.007967033,11.5,5.5,0.074074074,3.724137931,0
3,1,0,1223,0.004134509,0,4.5,0.055555556,7.2,1
2,-2,0,1046,0.007958288,0,3,0.037037037,3.724137931,0
4,0,0,703,0.007962658,0.25,6,0.074074074,3.724137931,0
2,0,0,1389,0.007971413,2,3,0.037037037,3.724137931,0
8,5,2.5,971.375,0.004132231,0.25,12,0.148148148,7.2,2
2,-3,0,1074,0.007949561,2,5,0.037037037,3.724137931,0
2,-6,0,1354.5,0,8,2.5,0.037037037,54,5
2,2,3,1608,0,2.5,2,0.117647059,17,14
1,-1,0,1447,0.001903008,3,1,0.058823529,1.096774194,3
2,-1,4.5,1447,0.001903242,2,2,0.117647059,1.096774194,2
4,2,21,1608,0.000184298,26,5.5,0.235294118,11.33333333,6
1,-1,3,1400,0.001289609,3,1,0.058823529,1.619047619,3
2,1,27.5,1436,0.001105515,17.5,5,0.117647059,1.888888889,1
3,2,0,1565,0.001719268,8.333333333,3,0.176470588,1.214285714,4
1,0,0,1713,0.002823472,216,0,0.058823529,0.739130435,1
1,-3,26,1400,0.000552826,5,1,0.058823529,3.777777778,3
1,-2,0,1494,0.006773517,1,0,0.04,0.704225352,1
1,-3,0,1022,0.01086128,5,0,0.04,0.438596491,1
4,3,0,1022,0.01086335,1.5,0,0.16,0.438596491,3
3,1,0,1590.333333,0.006774809,1.666666667,0,0.12,0.704225352,7
3,2,0,1686.666667,0.006962991,2,0,0.12,0.684931507,11
2,-1,2.5,1022,0.008674929,1.5,0,0.08,0.549450549,3
3,-2,0,1179.333333,0.008009153,6,0,0.12,0.595238095,9
1,-1,3,1022,0.008673275,11,0,0.04,0.549450549,9
2,2,0,1638.5,0,4,0,0.08,25,33
5,2,0,1783,0.00781995,5,0,0.2,0.609756098,10
2,2,0,1007,0,3.5,1,0.666666667,3,8
1,-1,0,1483,0.020676692,2,0,0.333333333,0.545454545,7
1,0,0,1444,0.056067588,29,2.5,0.04,0.342465753,7
1,-2,66.5,1821,0.056110684,0,2.5,0.04,0.342465753,0
3,-5,23,1545,0.053076923,2.333333333,7.5,0.12,0.362318841,8
8,5,31.5,1500.125,0.040415704,38.625,20,0.32,0.476190476,28
3,3,96,1618,0,3.333333333,7.5,0.12,25,62
9,8,0,1693.666667,0.063699156,13.77777778,22.5,0.36,0.301204819,13
1,1,0,796,0,78,2.5,0.045454545,22,3
2,-7,0,1321,0.000837393,242,5,0.090909091,2,9
